Matrix,Time(ns)
kineticBatchReactor_5,16371.0
dwt_234,5735.0
as-caida,40788.0
cage9,12866.0
af_4_k101,2148860.0
adder_dcop_49,6614.0
lpl2,8560.0
G58,13950.0
bcsstk13,13792.0
spaceStation_5,6599.0
scagr7-2r,27115.0
model2,6043.0
nemspmm1,10877.0
cavity04,6360.0
lp_pilot_ja,7008.0
dwt_66,4491.0
cegb3306,14079.0
dawson5,140521.0
std1_Jac2,99336.0
jan99jac100,56539.0
d_dyn,4671.0
n4c5-b1,4813.0
t2dah_a,28279.0
steam2,7798.0
olm5000,9503.0
nemeth26,109118.0
relat7,16330.0
tub1000,6747.0
cavity25,22086.0
orsreg_1,9411.0
Zd_Jac3,134601.0
ch7-6-b2,9483.0
Fashion_MNIST_norm_10NN,32259.0
TSOPF_RS_b162_c1,25023.0
bcsstm23,5953.0
lp_maros_r7,20499.0
G53,7702.0
relat3,4702.0
fpga_dcop_38,5609.0
mario001,37402.0
Freescale1,3344060.0
bp_1600,5857.0
df2177,7000.0
lpi_pang,4872.0
cage5,4510.0
add32,7711.0
t2dal_a,9031.0
g7jac010,7383.0
bayer03,10679.0
rgg010,4227.0
ch7-6-b4,18126.0
SiNa,29459.0
str_600,5211.0
Ragusa16,4387.0
west0381,5396.0
south31,24962.0
bloweybq,15914.0
adder_dcop_53,6960.0
mbeause,9763.0
S20PI_n1,7475.0
ncvxqp9,17395.0
cond-mat-2003,109718.0
oscil_dcop_52,5675.0
ch8-8-b2,18215.0
nasa4704,17726.0
lp_ken_13,24661.0
fpga_dcop_15,7680.0
g3rmt3m3,25876.0
EX2,6265.0
Trec6,4515.0
lpi_chemcom,5213.0
lpi_qual,4667.0
GL7d21,6206440.0
mhd4800a,18572.0
DK01R,7455.0
rotor2,8402.0
adder_dcop_44,7719.0
SciMet,7859.0
kmnist_norm_10NN,34032.0
rdb2048,8475.0
olafu,91724.0
internet,106397.0
c-32,12416.0
klein-b1,5375.0
s1rmt3m1,27221.0
lp_fit2d,18505.0
GL7d11,5714.0
lp_stair,6183.0
cz628,7998.0
model5,14948.0
pde2961,6941.0
dynamicSoaringProblem_8,10921.0
oscil_dcop_14,5881.0
mhd3200b,7545.0
model4,9804.0
big,19999.0
rail4284,1626440.0
impcol_a,4438.0
dwt_72,4314.0
dw4096,10527.0
Cities,4797.0
b1_ss,4061.0
mhd4800b,7694.0
G64,18553.0
Erdos992,7762.0
gen,10708.0
lock3491,17965.0
comsol,16999.0
lshp2614,9423.0
rajat24,615430.0
Chem97Zt,10959.0
Binaryalphadigs_10NN,6368.0
kl02,20973.0
fpga_dcop_50,8278.0
cond-mat,29716.0
minsurfo,43145.0
problem,4445.0
rosen10,12590.0
G31,10959.0
oscil_dcop_43,5111.0
oscil_dcop_08,5048.0
TSOPF_FS_b9_c6,23620.0
oscil_dcop_35,5476.0
n4c6-b13,19115.0
lp_e226,6241.0
oscil_dcop_07,5113.0
t3dl_e,12674.0
c-30,14487.0
G11,7585.0
oscil_dcop_41,5367.0
spaceStation_12,8799.0
ex36,13911.0
n2c6-b8,6860.0
mesh1em1,4555.0
mk12-b5,15422.0
oscil_dcop_42,5763.0
ch7-6-b5,10040.0
ch5-5-b4,5332.0
crystk03,117295.0
breasttissue_10NN,4752.0
kineticBatchReactor_7,14575.0
adder_dcop_69,6301.0
G9,7955.0
Maragal_1,4305.0
west0655,5393.0
ch4-4-b3,4340.0
c-28,8760.0
lowThrust_11,34583.0
crack,15625.0
mk12-b1,6418.0
G62,9930.0
cavity12,15669.0
jagmesh5,6666.0
pcb1000,9813.0
polbooks,5754.0
cis-n4c6-b2,5530.0
fpga_dcop_29,5651.0
adder_dcop_46,7863.0
orsirr_1,5571.0
s2rmt3m1,27253.0
ch7-9-b1,5448.0
adder_dcop_15,7112.0
rdist3a,14173.0
n4c6-b14,7205.0
dwt_245,5238.0
bcspwr08,5593.0
vsp_p0291_seymourl_iiasa,26394.0
lp_fit1d,5729.0
garon1,17122.0
nopoly,18567.0
bcsstm08,7212.0
cage10,27322.0
can_838,5510.0
vsp_befref_fxm_2_4_air02,66807.0
lp_truss,10678.0
freeFlyingRobot_2,8266.0
epb1,22950.0
l9,5607.0
jan99jac020,13817.0
Goodwin_023,25919.0
onetone2,76007.0
spaceStation_13,7594.0
fpga_dcop_35,5698.0
lp_dfl001,12067.0
rajat22,75513.0
tumorAntiAngiogenesis_6,5411.0
af_shell8,2177240.0
fpga_dcop_49,5671.0
G40,6928.0
lpi_klein3,6280.0
OPF_3754,26498.0
bcsstm25,8610.0
nemspmm2,12882.0
ca-CondMat,69350.0
lpi_pilot4i,5289.0
EX1,4993.0
fs_541_1,5177.0
scfxm1-2r,72885.0
impcol_c,4847.0
rosen7,5587.0
poli4,21976.0
fpga_dcop_09,5423.0
flowmeter0,16355.0
Trec3,4000.0
oscil_dcop_22,4899.0
ch3-3-b1,4638.0
TSOPF_FS_b300_c3,1553630.0
stormg2-8,8366.0
saylr1,4680.0
adder_dcop_05,6288.0
Erdos02,8070.0
rosen1,6310.0
west0067,4420.0
adder_dcop_04,6501.0
Trefethen_200b,5224.0
flower_8_1,4628.0
cis-n4c6-b3,6967.0
bibd_14_7,8103.0
lp_d6cube,8036.0
lp_blend,4636.0
bips07_3078,19866.0
n3c5-b6,4505.0
S20PI_n,5286.0
p2p-Gnutella09,11515.0
netz4504_dual,6187.0
dwt_1005,5575.0
GL7d12,12744.0
rajat10,30763.0
jagmesh1,6435.0
mesh3e1,5043.0
mcca,4796.0
wing_nodal,34479.0
lp_adlittle,4618.0
G33,6017.0
lowThrust_3,15620.0
bibd_11_5,5958.0
Franz2,8845.0
sctap1-2r,32203.0
freeFlyingRobot_5,9272.0
igbt3,35075.0
oscil_dcop_40,5063.0
fv3,19222.0
cvxqp3,23999.0
progas,6995.0
GL7d10,4314.0
fpga_dcop_37,5337.0
bfwa398,5029.0
ch,10050.0
oscil_trans_01,5811.0
685_bus,5619.0
c-24,12311.0
G34,7095.0
steam1,4965.0
cavity20,21474.0
dataset18mfeatmorphological_10NN,7105.0
fpga_dcop_22,5293.0
lp_osa_07,18158.0
lhr07,22398.0
poli_large,27697.0
GD01_a,5608.0
flower_4_4,8396.0
can_96,5156.0
sherman5,10456.0
orbitRaising_1,5914.0
bp_200,5419.0
cage7,5007.0
reorientation_3,10823.0
pcb3000,14448.0
bcsstm20,6069.0
IG5-6,4425.0
bcsstk34,10021.0
G35,15135.0
air02,18488.0
farm,5275.0
G38,7916.0
fs_183_4,4501.0
bcsstm09,5011.0
geom,10855.0
aa3,12004.0
p6000,8155.0
n3c5-b2,4758.0
rail_1357,8017.0
176bit,17952.0
rajat01,12269.0
rdb450l,5681.0
cavity13,16645.0
adder_dcop_68,6754.0
bibd_17_4,6183.0
lhr02,10940.0
reorientation_7,9195.0
reorientation_2,8287.0
G52,8078.0
mesh3em5,6312.0
GD01_b,4562.0
fpga_dcop_40,5292.0
neos,313012.0
model3,7267.0
mycielskian7,4885.0
cell1,10065.0
semeion_10NN,7061.0
USpowerGrid,7338.0
ex3,10610.0
lowThrust_10,33528.0
big_dual,24757.0
shyy41,8950.0
orbitRaising_2,6517.0
cavity10,13254.0
c-35,15335.0
L,7491.0
bcsstk18,32968.0
EX3,13037.0
gen2,26655.0
bibd_13_6,7298.0
lp_israel,5237.0
ash292,5352.0
mod2,55621.0
Trec8,4731.0
pwtk,1421210.0
bcsstk37,114263.0
GD02_b,6095.0
baxter,26884.0
lshp_778,5632.0
foldoc,30610.0
adder_dcop_25,8421.0
bcspwr02,5580.0
fpga_dcop_17,6252.0
shermanACd,15066.0
G27,9915.0
bcspwr05,4692.0
GD02_a,4609.0
ex32,5985.0
c-22,8807.0
crankseg_1,1214530.0
cdde5,5831.0
nemscem,5242.0
gemat11,9923.0
zenios,7978.0
lpi_refinery,4924.0
dbic1,211000.0
Roget,7805.0
cz20468,36258.0
fs_760_3,6333.0
pesa,18411.0
G21,5709.0
adder_dcop_13,6685.0
lp_gfrd_pnc,4831.0
bcsstm03,4746.0
model8,11738.0
lpi_ex73a,5237.0
EVA,5737.0
lpi_gosh,17464.0
tuma2,15198.0
celegansneural,7748.0
dynamicSoaringProblem_7,10204.0
lowThrust_6,36306.0
Zd_Jac2,121509.0
hangGlider_2,6660.0
GD96_d,4491.0
lp_80bau3b,9890.0
n4c5-b7,10538.0
n3c5-b3,4851.0
adder_dcop_22,8808.0
Ragusa18,4437.0
G63,19931.0
adder_dcop_51,6625.0
adder_dcop_17,8160.0
S80PI_n1,7508.0
denormal,116105.0
adder_dcop_18,8470.0
fpga_dcop_13,8387.0
lshp1009,6324.0
str_0,4844.0
gre_185,4708.0
Tina_AskCog,4604.0
G6,10184.0
c-38,15058.0
QRpivot,6236.0
adder_dcop_36,7914.0
IG5-10,8319.0
optdigits_10NN,14925.0
oscil_dcop_24,4783.0
eurqsa,13106.0
mk12-b2,14755.0
bibd_17_3,5543.0
L-9,14987.0
bcsstk14,12793.0
torsion1,40787.0
bcsstk27,11854.0
rkat7_mat5,9483.0
p0033,4618.0
adder_dcop_58,8716.0
hi2010,43083.0
Oregon-1,14448.0
cti,20945.0
vsp_barth5_1Ksep_50in_5Kout,62583.0
ca-HepPh,47505.0
bcspwr04,4687.0
mk11-b1,4412.0
orani678,13175.0
lhr11c,30134.0
cdde1,5470.0
impcol_b,4563.0
bodyy5,25997.0
mhdb416,4995.0
ch5-5-b3,5321.0
gyro_k,95489.0
lp_ken_07,8161.0
hvdc1,50601.0
gre_115,4388.0
ted_B,23175.0
c-41,22009.0
G16,6116.0
xenon1,112004.0
micromass_10NN,8101.0
c-36,13335.0
airfoil1,10074.0
GL7d16,3975580.0
nug08-3rd,29452.0
shar_te2-b1,11646.0
crankseg_2,1685680.0
adder_dcop_56,6858.0
fs_541_3,5921.0
flowmeter5,18024.0
young3c,5334.0
lp_pilot4,5241.0
bcsstk12,9471.0
xingo3012,25563.0
tumorAntiAngiogenesis_8,5681.0
bayer04,33679.0
Erdos972,8509.0
Si41Ge41H72,1979030.0
sphere2,4365.0
nnc261,4481.0
ch7-8-b2,15142.0
M20PI_n1,4751.0
cat_ears_2_1,4576.0
lowThrust_12,31916.0
tumorAntiAngiogenesis_3,5438.0
lpi_bgetam,5892.0
c-43,22222.0
lpi_klein1,4583.0
fs_183_1,4751.0
jan99jac120,72147.0
494_bus,4669.0
ex22,10318.0
seymourl,13499.0
c-29,13200.0
GD97_a,5295.0
gemat1,13417.0
spaceStation_10,9220.0
CSphd,5402.0
airfoil1_dual,12686.0
G42,9044.0
cryg2500,8126.0
mk9-b2,7477.0
lhr10,29589.0
minnesota,6695.0
rajat21,583639.0
spaceStation_2,6149.0
GD01_Acap,4647.0
cq9,17779.0
fpga_dcop_42,6095.0
n3c6-b11,4368.0
hangGlider_5,26348.0
bp_1200,5418.0
abtaha2,23840.0
lund_a,5822.0
Si87H76,1402880.0
ash331,4703.0
football,4570.0
n2c6-b4,7097.0
bcsstk01,4327.0
whitaker3_dual,14421.0
mycielskian10,7937.0
flower_7_4,66867.0
bibd_81_2,5810.0
Franz9,23592.0
YaleA_10NN,5362.0
bayer06,16598.0
dwt_758,7843.0
raefsky4,105430.0
lp_agg2,7465.0
bayer07,10368.0
Journals,8050.0
M20PI_n,6746.0
extr1b,9162.0
bcsstk21,9521.0
ex28,15623.0
lpi_ceria3d,10131.0
circuit_1,10868.0
orbitRaising_3,6967.0
adder_dcop_19,8615.0
qiulp,8073.0
beaflw,14880.0
mult_dcop_01,71609.0
GD95_c,4524.0
curtis54,4751.0
c-27,10308.0
bcsstm11,6472.0
lp_bore3d,4978.0
oscil_dcop_36,4780.0
n4c5-b11,4403.0
lp_pilot_we,6482.0
c-73b,157876.0
lshp1561,7027.0
n3c4-b2,4082.0
lp_agg3,5634.0
juba40k,48341.0
plddb,7475.0
c-25,13208.0
c-52,43559.0
qa8fm,143480.0
rajat27,28633.0
mycielskian3,4642.0
tols4000,8015.0
adder_dcop_48,7302.0
lowThrust_4,26988.0
rdb1250l,5862.0
rdist1,17649.0
lp_stocfor2,8388.0
ge,14470.0
dwt_209,6010.0
freeFlyingRobot_8,11322.0
rel4,4681.0
GD06_Java,6679.0
swang1,10023.0
pde225,5386.0
freeFlyingRobot_1,5576.0
cage3,4166.0
jan99jac040,20374.0
n3c5-b1,4385.0
G19,6458.0
IG5-9,5292.0
bfwb782,6243.0
adder_dcop_29,7410.0
n3c6-b5,10120.0
olm100,4551.0
nemsemm2,34650.0
rw5151,8329.0
lp_czprob,6317.0
n2c6-b5,10399.0
fpga_dcop_41,7606.0
photogrammetry,9128.0
oscil_dcop_39,6050.0
co5,15591.0
p0282,6871.0
dtoc,21022.0
will57,5201.0
ww_36_pmec_36,4539.0
oscil_dcop_15,5104.0
cavity14,15535.0
kineticBatchReactor_1,8842.0
Sandi_sandi,5143.0
Kemelmacher,27918.0
ex5,4673.0
dwt_361,5331.0
sc205-2r,29855.0
msdoor,2573330.0
spaceStation_8,6258.0
fpga_dcop_39,5240.0
circuit_3,16789.0
TF14,9192.0
grid2_dual,6819.0
can_634,6527.0
bcsstm38,6929.0
tomography,8358.0
n2c6-b7,7502.0
nos3,7253.0
oscil_dcop_51,4930.0
ASIC_680ks,553874.0
linverse,17356.0
bodyy6,27564.0
lpi_itest2,4557.0
cavity01,7417.0
cq5,14790.0
tols340,6328.0
TF18,322015.0
bcsstm12,6950.0
divorce,4107.0
oscil_dcop_48,4992.0
cage4,4464.0
lp_nug05,4259.0
nh2010,95206.0
G26,10454.0
bloweybl,25349.0
watson_2,255117.0
filter2D,6497.0
bcsstk10,6436.0
indianpines_10NN,26108.0
ex10,12632.0
sstmodel,8767.0
G25,10552.0
lp_scagr25,6613.0
bcsstm07,5193.0
ch5-5-b1,4592.0
wm1,5172.0
mk9-b3,5308.0
GL6_D_6,5521.0
odepa400,5022.0
stufe,6153.0
hor_131,5676.0
G12,5290.0
mk10-b4,5837.0
c-51,44803.0
Kohonen,7910.0
ch3-3-b2,4643.0
lop163,5834.0
worms20_10NN,62866.0
west0497,5019.0
dynamicSoaringProblem_6,11174.0
GD97_c,5178.0
fpga_dcop_12,5512.0
rajat02,6950.0
N_biocarta,6596.0
bips07_1693,15732.0
lp_beaconfd,7000.0
CAG_mat364,9876.0
sherman4,5791.0
cavity26,21529.0
M10PI_n1,5362.0
1138_bus,5721.0
Franz8,22047.0
ex14,12971.0
can_256,7107.0
N_pid,7111.0
oscil_dcop_17,5022.0
lp_standata,5165.0
G20,6037.0
oscil_dcop_46,5304.0
n3c6-b4,8982.0
af_shell6,2196140.0
adder_dcop_42,5421.0
t2d_q4,20253.0
G56,10003.0
n4c5-b3,6141.0
m3plates,8458.0
s3rmt3m1,26873.0
thermal,13770.0
utm300,7222.0
freeFlyingRobot_7,10433.0
fpga_dcop_26,7218.0
can_268,6560.0
ash219,4711.0
mice_10NN,8215.0
cage6,5163.0
lp_nug12,9886.0
d_ss,4469.0
watt_2,7375.0
bcsstk20,6128.0
lp_pilotnov,7284.0
rajat05,5195.0
mult_dcop_03,65425.0
lowThrust_9,34014.0
graphics,22417.0
USAir97,5364.0
celegans_metabolic,5592.0
reorientation_1,5628.0
cavity21,19984.0
data,8386.0
145bit,6280.0
lpi_cplex1,6368.0
Lederberg,13116.0
lpi_galenet,4409.0
sherman2,9368.0
lp_afiro,4864.0
ash958,6943.0
venkat50,134717.0
G50,5979.0
af_1_k101,2159160.0
lp_maros,6400.0
mycielskian5,4061.0
oscil_dcop_04,4925.0
nos4,4316.0
oscil_dcop_31,4654.0
dwt_310,4661.0
lp_pds_06,14421.0
TF16,47927.0
cis-n4c6-b4,22989.0
ulevimin,28214.0
dictionary28,97003.0
nsir,21525.0
de080285,6081.0
130bit,5859.0
de063157,5828.0
bcsstk23,11835.0
pds10,41741.0
ex11,102189.0
rajat03,14313.0
n3c6-b7,12560.0
Maragal_3,8202.0
lp_tuff,5741.0
rw136,4557.0
twotone,213789.0
fpga_dcop_47,6418.0
mark3jac060sc,46367.0
yeast_30NN,12113.0
Sandi_authors,5258.0
psse1,16079.0
oscil_dcop_27,5848.0
testbig,17979.0
bibd_17_4b,6463.0
oscil_dcop_47,4896.0
complex,10306.0
bcsstm04,4706.0
adjnoun,5346.0
lp_nug30,197986.0
oscil_dcop_06,4918.0
spaceStation_4,6372.0
California,8022.0
dwt_607,4931.0
utm3060,8790.0
kkt_power,4111970.0
barth5,18536.0
bibd_15_3,4833.0
bcsstm27,11643.0
ex9,15514.0
adder_dcop_40,6001.0
IG5-8,4717.0
cfd1,154770.0
spaceStation_14,7387.0
c-33,11661.0
l30,11074.0
pds-90,364857.0
oscil_dcop_49,5532.0
lp_sctap2,6648.0
adder_dcop_32,8151.0
car4,15035.0
sctap1-2c,10028.0
oscil_dcop_02,5914.0
sts4098,14089.0
co9,26932.0
p2p-Gnutella30,18036.0
freeFlyingRobot_6,9037.0
bcsstk04,6444.0
vsp_c-30_data_data,19721.0
bcsstm10,7203.0
nmos3,64475.0
chesapeake,5125.0
rdb3200l,10697.0
adder_dcop_33,6882.0
wheel_6_1,4640.0
kneser_8_3_1,15067.0
nsic,6249.0
rw496,4511.0
bcsstk09,6186.0
bcsstm21,5294.0
lpi_itest6,4423.0
n4c5-b9,5817.0
adder_dcop_47,6964.0
t2dah_e,28007.0
c-40,17513.0
t2dal_e,8331.0
ex13,13001.0
fpga_dcop_30,8313.0
mark3jac040,26652.0
ex6,11840.0
p0548,5671.0
G22,10725.0
GlossGT,4595.0
n3c6-b2,6128.0
world,57372.0
fpga_dcop_06,5841.0
se,26002.0
lp_25fv47,5656.0
freeFlyingRobot_3,7048.0
ch6-6-b2,6111.0
lns_3937,10514.0
c-31,16317.0
b_dyn,6445.0
adder_dcop_24,6670.0
SiO,143920.0
gre_1107,6209.0
SiO2,1327710.0
fpga_dcop_31,5205.0
ibm32,4253.0
bcsstk05,4691.0
lowThrust_13,37976.0
wiki-RfA,32041.0
cs4,22215.0
viscorocks,99857.0
circuit_2,10094.0
Spectro_10NN,8075.0
SmaGri,6241.0
mycielskian6,4419.0
lhr01,9118.0
de063155,7078.0
lp_stocfor3,17216.0
sparsine,128335.0
bayer08,7608.0
p2p-Gnutella06,8958.0
fpga_dcop_51,5967.0
lnsp_131,4667.0
heart1,92495.0
spmsrtls,37999.0
aug2dc,18262.0
sit100,15606.0
ASIC_320k,469403.0
fs_680_1,5939.0
lns_511,4835.0
scrs8-2c,6313.0
