Matrix,Time(ns)
oscil_dcop_30,4969.0
M80PI_n,7001.0
mark3jac020,11769.0
fpga_dcop_44,5936.0
rajat04,6210.0
scrs8-2r,12351.0
shl_0,4954.0
steam3,4491.0
Kaufhold,10808.0
192bit,32223.0
fpga_dcop_08,6207.0
adder_dcop_06,6613.0
adder_dcop_62,6552.0
wing,33869.0
bwm2000,6655.0
orsirr_2,5763.0
jagmesh8,5597.0
rajat12,7859.0
oscil_dcop_33,4800.0
ck656,5945.0
adder_dcop_30,7853.0
shl_400,4930.0
rel5,4485.0
G3,7995.0
n3c6-b9,7784.0
af_shell7,2197930.0
lshp1270,6444.0
dwa512,5160.0
bips07_2476,15566.0
illc1033,5391.0
n4c6-b3,8755.0
jagmesh9,6956.0
bp_0,5848.0
jagmesh4,6521.0
watson_1,150729.0
freeFlyingRobot_11,11475.0
cavity15,13501.0
c-23,11330.0
lp_ship04l,7665.0
Goodwin_017,18731.0
TF11,5254.0
cavity18,21571.0
bayer02,17497.0
utm1700b,10445.0
fpga_dcop_21,8380.0
G24,10609.0
fe_sphere,21243.0
Oregon-2,22345.0
model10,23146.0
piston,17495.0
dano3mip,17530.0
gams30a,6464.0
fxm2-16,10973.0
hep-th,12939.0
S40PI_n,6861.0
nemeth22,105442.0
cavity24,21699.0
lshp3025,9833.0
west2021,8486.0
bcsstk15,19165.0
Trefethen_700,5975.0
fpga_dcop_14,5618.0
bcsstk24,20698.0
delaunay_n12,8637.0
bcsstk02,5113.0
oscil_dcop_34,5184.0
lp_sc50b,4608.0
dynamicSoaringProblem_3,10125.0
rel7,13605.0
ukerbe1_dual,7690.0
n3c6-b1,4618.0
c-49,41356.0
qh768,5409.0
Trefethen_20,4576.0
cdde3,6323.0
bcsstk08,7671.0
lp_scsd1,5831.0
plantsmargin_12NN,8089.0
freeFlyingRobot_4,9437.0
plskz362,5091.0
D_7,8025.0
ex15,18609.0
Pd,7529.0
oscil_dcop_20,4815.0
c-46,22301.0
swang2,10113.0
appu,166655.0
S80PI_n,9611.0
lp_cycle,11524.0
cavity19,21607.0
nd12k,1775670.0
EPA,6197.0
lp_ship04s,5464.0
G59,11777.0
problem1,5132.0
NotreDame_yeast,5413.0
bcsstm13,7905.0
gre_216b,4597.0
ak2010,92636.0
ch7-6-b3,12062.0
TF15,17708.0
hydr1,10257.0
benzene,35885.0
tols1090,5412.0
aug3dcqp,30602.0
Raj1,181011.0
G36,7376.0
std1_Jac3,107215.0
bcsstm35,11743.0
lp_wood1p,18203.0
mycielskian8,7280.0
GD95_b,4366.0
west1505,7614.0
mk11-b4,16825.0
cat_ears_3_1,5815.0
c-39,23170.0
G49,6162.0
Trefethen_200,5421.0
fs_760_1,5846.0
man_5976,28261.0
jgl009,4529.0
Trefethen_150,4776.0
Plants_10NN,8714.0
dwt_503,5840.0
lp_scagr7,4604.0
f855_mat9,20545.0
c-21,11561.0
af_shell2,2184430.0
G51,6454.0
c-20,7460.0
adder_dcop_26,6279.0
fpga_dcop_28,5629.0
GD00_a,4643.0
mhda416,6251.0
diag,6363.0
cat_ears_3_4,9486.0
n4c5-b2,5295.0
dbir1,101602.0
G28,10314.0
dw256A,6436.0
tuma1,21589.0
oscil_dcop_12,5436.0
jendrec1,16002.0
nos6,6908.0
adder_dcop_31,6241.0
lp22,15669.0
c-50,33413.0
pores_1,4769.0
c-19,11311.0
dwt_918,8749.0
qh1484,6334.0
pds-100,380646.0
GD00_c,5200.0
G23,10106.0
lowThrust_5,34380.0
D_6,6275.0
coupled,25295.0
Olivetti_norm_10NN,5273.0
lp_osa_60,197702.0
jnlbrng1,42299.0
bcsstk03,4811.0
west0132,5033.0
lpi_woodinfe,4649.0
barth4,10148.0
gr_30_30,8120.0
lp_bandm,5363.0
ch7-9-b2,17137.0
lhr04,31996.0
nos1,5908.0
netscience,7495.0
CollegeMsg,9757.0
circuit204,7386.0
GD98_a,4411.0
hangGlider_1,5200.0
oscil_dcop_32,4834.0
bcspwr10,10424.0
adder_dcop_39,6418.0
power,7867.0
fpga_dcop_03,5357.0
Dubcova2,117525.0
lock2232,14632.0
TSOPF_FS_b9_c1,9975.0
ACTIVSg2000,11333.0
lp_nug08,5682.0
fxm3_6,15791.0
dwb512,6631.0
lap_25,4422.0
rail_20209,31902.0
bibd_12_5,5920.0
fpga_dcop_18,6070.0
rel3,4672.0
grid1,4611.0
goddardRocketProblem_2,7568.0
lpl3,19779.0
msc01050,8709.0
west0156,4768.0
af_2_k101,2129230.0
fv1,13765.0
meg1,10559.0
reorientation_5,8175.0
lpi_ex72a,4946.0
c-73,157283.0
raefsky5,25161.0
ex10hs,12671.0
t2d_q9,19870.0
rdist2,14687.0
ash85,5335.0
abb313,5094.0
adder_dcop_67,9392.0
Lin,209826.0
fxm2-6,7051.0
c-37,13162.0
west0167,4808.0
bcspwr09,5738.0
t2dal_bci,9082.0
Franz7,12588.0
TF13,6953.0
deter4,7705.0
skirt,31970.0
delaunay_n11,6847.0
dermatology_5NN,5070.0
adder_dcop_01,7033.0
dwt_869,6160.0
af_0_k101,2171870.0
gams10a,4259.0
lp_nug06,5088.0
lp_pilot,8075.0
gent113,4302.0
mk12-b3,28855.0
ch7-7-b5,35767.0
G7,9742.0
n2c6-b1,4726.0
bfwb62,4841.0
ch6-6-b4,10199.0
relat5,5913.0
rajat13,14433.0
ex21,6983.0
goddardRocketProblem_1,6929.0
lshp_265,4439.0
p010,25611.0
psse2,22398.0
can_715,6657.0
gas_sensor,146650.0
fd18,15134.0
rajat07,19968.0
rdb5000,11061.0
Sieber,8923.0
af_3_k101,2141240.0
lhr07c,23069.0
aa01,13246.0
nemeth24,112154.0
dwt_512,6648.0
jagmesh3,5158.0
lpi_vol1,4832.0
bcsstk28,26485.0
collins_15NN,6024.0
d_dyn1,4662.0
model1,5160.0
jan99jac100sc,69902.0
dynamicSoaringProblem_5,10722.0
adder_dcop_34,7840.0
gre_512,5484.0
wm3,5195.0
adder_dcop_55,7979.0
dwt_346,6629.0
Trec10,6991.0
jgl011,4356.0
LFAT5,4781.0
primagaz,9638.0
lp_standmps,6628.0
lp_sc205,4740.0
fpga_dcop_27,5794.0
kineticBatchReactor_4,15385.0
lp_fit1p,5511.0
Franz4,13470.0
Maragal_7,195131.0
jan99jac120sc,65451.0
oscil_dcop_55,5309.0
rel6,5685.0
can_73,5048.0
tp-6,1651300.0
aa03,13887.0
msc10848,92684.0
oscil_dcop_19,5448.0
hangGlider_4,29773.0
dwt_2680,8350.0
brainpc2,37075.0
olm2000,5681.0
cz1268,8727.0
lpi_bgdbg1,5828.0
Trec12,16419.0
bcsstm34,7517.0
dataset22mfeatzernike_10NN,8476.0
dwt_59,4901.0
rotor1,4567.0
p2p-Gnutella25,15713.0
ABACUS_shell_ud,38493.0
cis-n4c6-b14,6675.0
lp_grow15,6437.0
LF10000,23335.0
oscil_dcop_26,5346.0
af_shell9,2167860.0
cari,16137.0
bp_600,6245.0
n3c4-b4,4706.0
fome11,21748.0
Hamrle2,9895.0
ACTIVSg70K,115668.0
lpi_bgindy,13139.0
bp_400,7888.0
G4,11207.0
delaunay_n15,69880.0
s3rmt3m3,25727.0
west0479,5194.0
adder_dcop_43,7476.0
bcsstm26,5294.0
GD01_c,4478.0
tumorAntiAngiogenesis_4,6118.0
lhr71c,124648.0
CAG_mat72,4874.0
p2p-Gnutella04,9309.0
ex25,7027.0
aircraft,7298.0
p0040,4145.0
c-42,15996.0
adder_dcop_28,6528.0
cavity22,21446.0
adder_dcop_07,7393.0
lp_greenbea,8890.0
crashbasis,167915.0
rajat26,97835.0
G60,11690.0
hangGlider_3,19889.0
M40PI_n,5907.0
dataset20mfeatpixel_10NN,9879.0
lp_bnl1,7177.0
iiasa,5666.0
D_5,5205.0
Trec5,4501.0
adder_dcop_02,6081.0
venkat01,139025.0
fd15,10900.0
WorldCities,5163.0
cz2548,7943.0
adder_dcop_41,6920.0
utm5940,15500.0
M80PI_n1,7466.0
wheel_3_1,4145.0
biplane-9,18009.0
blckhole,6549.0
n3c5-b4,5068.0
cavity05,9528.0
crack_dual,18256.0
lpi_mondou2,5437.0
3elt_dual,11717.0
Erdos971,5208.0
IG5-17,150590.0
spaceShuttleEntry_4,10611.0
lesmis,4932.0
bcsstm24,7161.0
scagr7-2c,7792.0
G41,10595.0
lp_ship12l,9640.0
adder_dcop_45,9207.0
poli3,13821.0
cdde6,5992.0
Ill_Stokes,35737.0
oscil_dcop_16,5095.0
lp_finnis,5353.0
162bit,12755.0
mycielskian11,17687.0
adder_dcop_14,6922.0
ch7-7-b1,5000.0
astro-ph,77928.0
Trec11,8940.0
deter8,9344.0
wang1,8046.0
oscil_dcop_13,5081.0
lp_share2b,4600.0
impcol_d,4810.0
bmwcra_1,1218660.0
S10PI_n,5140.0
fpga_dcop_45,5959.0
cz10228,21219.0
shermanACb,43110.0
can_292,5238.0
struct4,27320.0
plantstexture_10NN,9416.0
lp_sc50a,4404.0
M10PI_n,6353.0
powersim,20538.0
model6,8990.0
mk11-b3,13863.0
cis-n4c6-b15,6324.0
spiral,8414.0
flower_7_1,5693.0
klein-b2,4559.0
arc130,4529.0
Si2,7600.0
08blocks,4919.0
Maragal_4,8920.0
bcsstk35,131734.0
p05,11669.0
bfwa782,5520.0
bayer05,7906.0
oscil_dcop_37,4470.0
scfxm1-2b,25163.0
air06,10758.0
dwt_198,5386.0
can_24,4106.0
grid1_dual,4690.0
lp_perold,5972.0
mark3jac080,62586.0
aft01,20700.0
dwt_1007,6526.0
fpga_dcop_16,5861.0
G1,10638.0
deter7,13023.0
b2_ss,7990.0
lutz30-23-b6,7428.0
ex18,16187.0
adder_dcop_60,7423.0
G8,10720.0
bfly,27922.0
n3c4-b3,4380.0
adder_dcop_12,7794.0
iris_dataset_30NN,6039.0
lns_131,4901.0
D6-6,37787.0
lp_modszk1,5498.0
JapaneseVowelsSmall_10NN,26260.0
adder_dcop_16,7195.0
662_bus,5550.0
karted,230069.0
gre_216a,4343.0
Erdos982,7414.0
wheel_7_1,4622.0
mbeaflw,7799.0
freeFlyingRobot_12,9489.0
n3c5-b5,4701.0
air04,8824.0
af_shell5,2206410.0
mesh1em6,4632.0
vsp_data_and_seymourl,18387.0
beause,9865.0
LeGresley_4908,11516.0
copter1,24924.0
g7jac040sc,25795.0
G48,5962.0
watt_1,8229.0
G47,7703.0
fpga_dcop_46,5971.0
spaceShuttleEntry_2,9260.0
can_144,5718.0
sherman3,10001.0
c-18,8913.0
lp_grow7,5737.0
ex37,13259.0
torso2,120849.0
bayer10,22189.0
ODLIS,8473.0
G39,9077.0
oscil_dcop_45,5167.0
n4c5-b6,11457.0
EX4,12599.0
MISKnowledgeMap,12248.0
model7,12042.0
gen4,15930.0
msc00726,8121.0
pde900,6096.0
luxembourg_osm,61769.0
freeFlyingRobot_14,13539.0
ACTIVSg10K,27220.0
S40PI_n1,6338.0
adder_dcop_38,8236.0
cavity02,5105.0
adder_dcop_08,6990.0
oscil_dcop_11,5501.0
rajat08,21914.0
GL6_D_7,7139.0
fpga_dcop_11,6224.0
as-22july06,34817.0
slptsk,13338.0
n4c5-b4,8011.0
adder_dcop_37,8363.0
p2p-Gnutella05,11435.0
cage8,8358.0
scrs8-2b,7214.0
bratu3d,32665.0
rdb800l,6971.0
f855_mat9_I,22287.0
invextr1_new,185279.0
c-44,13189.0
model9,10972.0
illc1850,6465.0
ex2,6868.0
dw1024,6637.0
GD99_c,4488.0
D_11,4878.0
meg4,9827.0
cell2,11038.0
cegb3024,13375.0
lp_sctap3,6541.0
ch8-8-b1,5142.0
cavity03,6115.0
G45,7148.0
Zhao2,36613.0
fome12,51836.0
oscil_dcop_38,5344.0
GD96_a,5142.0
cavity11,14143.0
kineticBatchReactor_9,17508.0
adder_dcop_23,7236.0
ex4,9174.0
bcsstm05,4276.0
D_8,5840.0
lp_etamacro,4803.0
cat_ears_4_1,4935.0
SmallW,4714.0
de2010,41381.0
nasa1824,8778.0
lshp2233,6437.0
g7jac020sc,12913.0
wheel_4_1,4591.0
whitaker3,15083.0
n3c6-b10,8107.0
fpga_dcop_23,7933.0
nl,14795.0
cz5108,12622.0
fe_4elt2,15091.0
oscil_dcop_21,5167.0
Maragal_5,18367.0
dw256B,7103.0
BenElechi1,1559010.0
oscil_dcop_28,4659.0
Tina_AskCal,4038.0
robot24c1_mat5,5376.0
n2c6-b6,9429.0
pgp2,8042.0
c-34,11226.0
air05,8228.0
Pd_rhs,6128.0
lp_qap8,5157.0
kleemin,4416.0
G61,8572.0
mimo8x8_system,12486.0
rbsa480,6729.0
lp_cre_a,7407.0
abtaha1,11244.0
jan99jac060sc,28023.0
bauru5727,41909.0
can_229,5145.0
cryg10000,16690.0
ash608,5123.0
tols2000,6159.0
gen1,11344.0
dataset12mfeatfactors_10NN,7747.0
oscil_dcop_54,5268.0
nnc1374,8670.0
kineticBatchReactor_2,13381.0
saylr3,7631.0
lp_ken_11,14619.0
air03,13402.0
bips98_1142,17133.0
lpi_gran,9443.0
oscil_dcop_01,4952.0
shock-9,25535.0
mk9-b1,4878.0
lp_bnl2,10184.0
dynamicSoaringProblem_1,7164.0
deter1,11294.0
well1850,8978.0
mahindas,8267.0
bcspwr06,5378.0
nasa2146,13150.0
adder_dcop_52,8763.0
can_1072,8382.0
lowThrust_2,10438.0
lp_fit2p,11761.0
uk,9642.0
n2c6-b2,4829.0
robot24c1_mat5_J,7941.0
mark3jac020sc,15597.0
reorientation_6,11237.0
xingo_afonso_itaipu,17680.0
G13,6154.0
rdb2048_noL,9021.0
nasa2910,22163.0
Trefethen_2000,11238.0
fpga_dcop_20,8073.0
deter3,12128.0
adder_dcop_64,8080.0
freeFlyingRobot_15,12592.0
dynamicSoaringProblem_4,11411.0
gams10am,5486.0
g7jac040,23892.0
n3c6-b6,13354.0
deltaX,55154.0
GL7d25,16837.0
CAG_mat1916,22004.0
fs_541_4,6438.0
lp_lotfi,4955.0
c-26,12110.0
bp_1000,7584.0
pf2177,12873.0
Chem97ZtZ,7323.0
lshp3466,9890.0
p2p-Gnutella31,30857.0
ex1,5385.0
rdb200,4907.0
IG5-11,9075.0
kineticBatchReactor_3,12574.0
adder_dcop_57,7340.0
wm2,5531.0
G43,7353.0
Maragal_2,5506.0
mbeacxc,11005.0
tumorAntiAngiogenesis_1,6319.0
ex3sta1,20865.0
pivtol,5080.0
lhr71,126266.0
adder_dcop_20,6396.0
spaceStation_7,6683.0
mark3jac080sc,52735.0
west0989,5119.0
dwt_1242,6267.0
gyro,105983.0
IG5-14,26797.0
ri2010,41356.0
lund_b,5007.0
dw2048,8403.0
orbitRaising_4,8170.0
coater2,35802.0
af_5_k101,2149210.0
turon_m,253945.0
fpga_dcop_01,5723.0
ex29,7696.0
G37,7171.0
G5,7936.0
coater1,5791.0
olm1000,5564.0
cavity09,7014.0
adder_dcop_59,5739.0
well1033,4945.0
rajat14,4983.0
bcsstm06,4433.0
bibd_49_3,9064.0
dwt_87,4504.0
lowThrust_7,33851.0
will199,4784.0
nopss_11k,14822.0
bfwb398,7429.0
af_shell3,2208390.0
fpga_dcop_36,5752.0
rajat19,5835.0
lpi_reactor,4935.0
ccc,27961.0
Tina_DisCog,4191.0
nemswrld,27846.0
wiki-Vote,16717.0
bayer09,9045.0
as-735,11995.0
stat96v5,25660.0
G44,6876.0
epb0,6912.0
lhr11,30079.0
Wordnet3,71475.0
spaceShuttleEntry_1,5568.0
jpwh_991,5978.0
bcsstm22,4573.0
n4c6-b4,23914.0
n3c4-b1,5417.0
robot,4680.0
ex20,15200.0
p2p-Gnutella08,8107.0
oscil_dcop_50,5073.0
wang4,32784.0
ck400,5202.0
mesh2em5,5116.0
rajat09,28189.0
G57,6755.0
adder_dcop_09,7134.0
tumorAntiAngiogenesis_2,5377.0
usps_norm_5NN,19725.0
shermanACa,10205.0
can_1054,7386.0
raefsky6,21293.0
gams30am,4997.0
commanche_dual,9589.0
fpga_trans_02,7844.0
zeros_nopss_13k,16668.0
oscil_dcop_10,5832.0
fpga_trans_01,6023.0
laser,6582.0
oscil_dcop_18,4846.0
lpi_greenbea,10158.0
reorientation_8,10875.0
fpga_dcop_19,8921.0
lp_recipe,4873.0
stoch_aircraft,8748.0
FA,15275.0
grid2,9561.0
ch6-6-b5,6887.0
dwt_162,4748.0
ch6-6-b1,4671.0
nos2,5345.0
n4c5-b5,9698.0
mk11-b4b,14858.0
fpga_dcop_43,7000.0
lnsp3937,10424.0
bcsstk22,5044.0
jagmesh2,6370.0
oscil_dcop_56,4830.0
tumorAntiAngiogenesis_5,5631.0
mk10-b1,4936.0
sherman1,5530.0
tumorAntiAngiogenesis_7,5435.0
descriptor_xingo6u,23223.0
route,30701.0
TSOPF_RS_b2383,1765130.0
bcsstm02,4079.0
lp_scfxm2,5744.0
lock_700,6604.0
deter5,8129.0
cavity06,7605.0
bcsstk06,5945.0
lpi_klein2,4879.0
language,468027.0
sphere3,4838.0
scsd8-2b,19771.0
radfr1,8319.0
M40PI_n1,7160.0
hvdc2,348498.0
Zd_Jac6,127402.0
lock1074,12667.0
cavity17,20254.0
scagr7-2b,14200.0
spaceStation_6,8815.0
adder_dcop_63,8570.0
fv2,20187.0
flower_4_1,5147.0
G15,8259.0
Trec9,4620.0
li,124988.0
Stranke94,4800.0
fpga_dcop_10,7216.0
reorientation_4,10549.0
ex12,14179.0
bp_800,6639.0
freeFlyingRobot_9,11211.0
bcsstk19,7296.0
G54,6562.0
lp_grow22,6782.0
chem_master1,42432.0
umistfacesnorm_10NN,5426.0
cis-n4c6-b13,15997.0
msc04515,18204.0
poisson2D,5716.0
fpga_dcop_25,6008.0
ted_B_unscaled,22298.0
lowThrust_1,5461.0
lp_degen3,8466.0
GL6_D_10,5125.0
GD99_b,4622.0
spaceStation_3,7458.0
iprob,7115.0
Zewail,14096.0
Franz3,7218.0
LeGresley_2508,8584.0
bips98_1450,13857.0
mycielskian9,7720.0
lp_pds_02,8448.0
stufe-10,19243.0
p2756,6363.0
g7jac050sc,34070.0
Franz10,24325.0
yeast,6927.0
ex23,11542.0
msc23052,108131.0
bcsstk11,10329.0
S10PI_n1,4940.0
dwt_419,5211.0
t2dal,11667.0
adder_dcop_66,8657.0
aa5,11400.0
fpga_dcop_33,8317.0
GD95_a,4363.0
bibd_15_7,14889.0
ch7-6-b1,5350.0
mixtank_new,168509.0
freeFlyingRobot_13,9973.0
bibd_9_3,4419.0
delaunay_n10,5923.0
Muu,22866.0
adder_trans_02,8520.0
dwt_878,5753.0
spaceStation_9,8781.0
pores_2,7253.0
soc-sign-bitcoin-otc,10099.0
tols90,5469.0
can_62,4478.0
GD98_c,4283.0
dendrimer,11976.0
deter0,7764.0
olm500,6195.0
lp_pds_20,92848.0
t2dah,29128.0
msc01440,11046.0
qh882,5520.0
adder_dcop_54,8439.0
TF12,6791.0
bcsstk07,6446.0
pores_3,5774.0
Goodwin_010,10279.0
Chebyshev3,12501.0
nemsafm,5799.0
zed,4490.0
G32,6219.0
fs_760_2,6471.0
kineticBatchReactor_5,16278.0
dwt_234,5549.0
